policy,t,price,reward_sum,a0,a1,a2,a3,a4,a5,r0,r1,r2,r3,r4,r5,soc0,soc1,soc2,soc3,soc4,soc5,net0,net1,net2,net3,net4,net5,reward_a,reward_b,fallback_a,fallback_b
random,83,0.20999999344348907,-27.995326147625782,-0.27868533109949145,0.025478489213516475,0.4734113769644406,0.7728057734474154,0.8421143945903833,0.007265850366198423,-1.0232451825527327,-3.678955013538557,-0.4210909282817763,-8.569429577738816,-9.534874983744771,-4.767730461769126,0.11257778853178024,0.017642099410295486,0.9994103312492371,0.9716748595237732,0.801376461982727,0.39639541506767273,0.9197066426277161,3.615175724029541,0.21060755848884583,4.346269130706787,5.293105125427246,3.4143126010894775,,,,
random,84,0.20999999344348907,-13.815045942425925,0.04055022948113818,0.5997408215276729,-0.3710986165115975,0.6747647246901372,-0.011716706965153145,-0.7682865513294632,-2.622859055834539,-5.117281667949783,-0.2209755522392527,-2.637551804151073,-1.6209967803241518,-1.5953810819271252,0.1408606469631195,0.45595675706863403,0.7994375824928284,0.9977968335151672,0.7911238074302673,0.02254074066877365,2.299017906188965,3.514720916748047,-1.1017794609069824,1.32023024559021,0.9050166010856628,1.5602127313613892,,,,
random,85,0.20999999344348907,-16.702104976089796,-0.8558817058541126,0.6839864220789262,-0.8888641661862442,-0.4387771277326882,-0.33173991899690836,-0.6540111096168124,-1.3240388540927561,-7.9181284040259925,-3.818114761840029,-0.19475240445788344,-0.387573672095499,-3.0594968795776367,0.007760228589177132,0.9595613479614258,0.09286852180957794,0.7479903101921082,0.5087368488311768,0.0,1.3138431310653687,4.040765762329102,-4.208998203277588,-0.7727972865104675,-0.7889329195022583,3.0594968795776367,,,,
random,86,0.20999999344348907,-21.147158496157033,-0.37221326039602154,0.4853851334501713,-0.9706343128798585,0.6543468490413729,0.7130960471491163,-0.25547685361690364,-1.6074247360229492,-2.6321716788881986,-0.7478176355361938,-4.3560543238879745,-7.824723408870057,-3.97896671295166,0.0,0.9964771270751953,0.0,0.9853010177612305,0.9730136394500732,0.0,1.6074247360229492,1.3184081315994263,-0.7478176355361938,2.194153070449829,3.965873956680298,3.97896671295166,,,,
random,87,0.20999999344348907,-20.43443054401028,-0.6927742018787304,0.20168081589016174,-0.7606548882702113,-0.270161277843495,0.9168583618019448,0.9909289451672743,-1.269966721534729,-0.9708987381283549,-0.14513333141803741,-0.1643818300312283,-3.705186912928866,-14.178863009969064,0.0,0.9995341300964355,0.0,0.7549367547035217,0.9977427124977112,0.7208653092384338,1.269966721534729,0.4855624735355377,-0.14513333141803741,-0.6707730889320374,1.8546867370605469,8.2393798828125,,,,
random,88,0.5,-22.8898710425936,0.5442097827091712,-0.3780769801584676,0.375330098332185,0.4108127309680254,-0.2243166096727005,0.2817772691723188,-6.01365165475022,-0.6288989723953264,-2.8518412619985867,-5.16045086799727,-0.06651691699069051,-8.168511368461509,0.3964240849018097,0.7938354015350342,0.26851826906204224,0.9817798137664795,0.8050611615180969,0.9222123026847839,4.306465148925781,0.35058900713920593,2.2481672763824463,2.603947639465332,0.036850228905677795,4.249536514282227,,,,
random,89,0.5,-12.549681048488077,-0.9785447100486475,-0.5818846827955171,0.050176605934522334,-0.6724973914834083,-0.6681862642469327,0.6726085811004758,-0.6942141014042096,-1.4190877093457885,-1.1362844077934522,-0.2783644271107306,-1.7087518759156097,-7.312978526918286,0.001867212587967515,0.30711087584495544,0.3032781183719635,0.679213285446167,0.25095197558403015,0.994838297367096,-0.6955127716064453,-2.0480732917785645,0.8718664050102234,-0.8677554726600647,-2.28123140335083,3.6659505367279053,,,,
random,90,0.5,-34.2989689393157,0.978266005367211,0.1119388560568968,0.6781394617634269,0.9806433286525451,-0.7168082228624506,-0.10350877349129783,-10.23747622319388,-3.0716819623180527,-8.117713796467228,-8.122948837254597,-0.3003404399233048,-4.448807680158637,0.7163639664649963,0.3852872848510742,0.8022688031196594,0.9807910323143005,0.000918322301004082,0.9050754308700562,5.964630126953125,2.2173609733581543,4.50416374206543,4.100861072540283,-0.3006165027618408,2.3352396488189697,,,,
random,91,0.5,-15.06118403886866,-0.21485456831616023,-0.83990143270763,0.5106603455894889,-0.13244194535481402,-0.06134613161919744,-0.6986540523735196,-4.680555796873179,-1.5163862096372611,-4.5005964315286064,-2.442138102109446,-1.7792129516601562,-0.1422945470600112,0.5312812924385071,0.020460575819015503,0.9855791926383972,0.8665925860404968,0.0,0.385748952627182,3.056627035140991,-1.548060417175293,2.266641616821289,1.3083401918411255,1.7792129516601562,-0.23165535926818848,,,,
random,92,0.5,-20.371258378040736,-0.6381466955382638,0.81420724431243,-0.9107018220514422,-0.5342954301125875,-0.4158813393709433,-0.019604915196827166,-0.297791033835515,-10.125314646254992,-0.05443828243291193,-0.4875994512111177,-1.8729499578475952,-7.533165006458603,0.018407700583338737,0.6224031448364258,0.7494460344314575,0.4197503626346588,0.0,0.36862313747406006,0.29240846633911133,6.240936279296875,-0.21727168560028076,-0.8403270244598389,1.8729499578475952,5.504192352294922,,,,
random,93,0.20999999344348907,-29.223861895917608,0.17289034602959186,-0.013420048298666831,-0.831769330886236,-0.5126650918885729,0.6871767695250823,0.2751774009569181,-3.2462316271500384,-6.66605250301285,-3.4144773140408518,-0.6603844165802002,-8.038449527173157,-7.198266507960511,0.14044849574565887,0.6105596423149109,0.06109614670276642,0.0,0.5064936280250549,0.5651454329490662,2.846451759338379,4.1389665603637695,-3.6366634368896484,-0.6603844165802002,5.335866928100586,4.599103927612305,,,,
random,94,0.20999999344348907,-22.852300194768063,0.29829810026854875,0.3404065107027099,0.5258060380790581,-0.8837830365571053,-0.26678323013477523,0.07905487052335736,-3.006233707270866,-7.956938888718923,-4.50979868550683,-1.6572333574295044,-0.5908315526680425,-5.1312640031738965,0.35336238145828247,0.8535549640655518,0.4426368772983551,0.0,0.27816322445869446,0.6206681728363037,2.2213072776794434,4.29279899597168,3.126080274581909,1.6572333574295044,0.4622504711151123,3.1661410331726074,,,,
random,95,0.20999999344348907,-27.65520505050615,-0.32308703340534795,0.688957746574373,-0.034854982825412106,0.5372551789187583,0.7040310337623381,0.009582965806996135,-0.9765351669920186,-7.114493994502368,-0.16367221883406557,-5.889023089939627,-9.649763397789684,-3.8617171824483876,0.07766886055469513,0.9914883971214294,0.41187936067581177,0.3921735882759094,0.7977390289306641,0.6273579597473145,-1.0587685108184814,3.572450637817383,0.11592507362365723,4.230092525482178,5.367722034454346,2.372997999191284,,,,
random,96,0.20999999344348907,-24.834259673930276,0.8191044877426998,0.17424788107396116,0.7005485976674435,-0.31881840881695145,-0.0023660829370295566,0.0628220820091554,-7.8438608709348046,-2.3295621880925097,-7.295710246328923,-0.15171728104110294,-3.0386774753870043,-4.1747316121459335,0.6841846704483032,0.9990144968032837,0.9281982183456421,0.1213727816939354,0.7956668734550476,0.671417772769928,4.6573638916015625,1.1653553247451782,3.7836930751800537,-0.17267537117004395,1.692227840423584,2.4977188110351562,,,,
random,97,0.20999999344348907,-11.003048549263017,-0.7900405682078588,-0.20289498659691874,0.8346753451033522,0.2616644807294848,-0.644986835126065,-0.32228872878079007,-3.3191747347897937,-0.009678561614947512,-1.4839422338585706,-3.8563497765743477,-1.4448996315407108,-0.8890036108846466,0.033086664974689484,0.823257565498352,0.9943371415138245,0.3085431754589081,0.25985482335090637,0.39705803990364075,-3.432753086090088,0.005308389663696289,0.7440779209136963,2.9470558166503906,-1.9521840810775757,0.6363397836685181,,,,
random,98,0.20999999344348907,-10.97156652907141,-0.6167939806746003,-0.9503537364028549,0.8549209170080534,-0.10358534348625703,-0.3849298551584277,0.1969543831154732,-0.38040199875831604,-2.8055983056828815,-0.6321725869298049,-1.7806837166362932,-0.13252568244934082,-5.2401842386147734,0.0,0.16207768023014069,0.999366044998169,0.21901461482048035,0.0,0.5367911458015442,0.38040199875831604,-3.3482797145843506,0.3161865174770355,1.4607566595077515,-0.13252568244934082,3.4098219871520996,,,,
random,99,0.20999999344348907,-22.453182454597894,-0.9853710874139687,-0.44395578679837233,0.40606693139778516,0.26753954613852593,0.963611895085071,0.2407154193160881,-0.5665000081062317,-0.2924029231071472,-0.8153399526865428,-4.48961760823785,-10.5492239316618,-5.740098030798322,0.0,0.0,0.9998459815979004,0.4104776084423065,0.7056484222412109,0.7082047462463379,0.5665000081062317,-0.2924029231071472,0.40770137310028076,3.1830477714538574,6.184875965118408,3.3603103160858154,,,,
random,100,0.20999999344348907,-25.178333844909716,-0.04498825274453444,0.5228651263680153,0.8066557439281061,0.44139189343670315,0.9264224470987592,0.5640103414763544,-0.56045001745224,-4.514368049365601,-0.40593766120331054,-6.230693605185337,-6.6867777820191066,-6.780106729684121,0.0,0.3795173764228821,0.9998924732208252,0.7304953336715698,0.9822832942008972,0.9809246063232422,0.56045001745224,3.272425651550293,0.20297974348068237,3.6005260944366455,3.3732705116271973,3.4226980209350586,,,,
random,101,0.20999999344348907,-16.65499873746571,0.7336028765238529,-0.7717918576327256,0.4648270059875754,-0.11982260094526276,0.10620760482255043,0.3082048189647135,-6.515395918793217,-1.5911549304073564,-0.5341035432084027,-1.7224233145849297,-3.033094553430125,-3.25882647704168,0.5420152544975281,0.007490533869713545,0.9998970031738281,0.6270710229873657,0.9981104731559753,0.9983217716217041,4.225247383117676,-1.603163480758667,0.26706552505493164,1.0586036443710327,1.5179814100265503,1.630781650543213,,,,
random,102,0.20999999344348907,-30.012334287594943,0.9396302334111388,0.9691561628632492,-0.42354350902418947,0.46750699487583236,0.49996707587053724,-0.3070142773739024,-8.661771765771391,-9.413419012215911,-0.04518135288611447,-7.877989977340576,-4.003396653895919,-0.010575525485030823,0.9715006351470947,0.7128950357437134,0.801202118396759,0.9666532278060913,0.9997118711471558,0.7611406445503235,4.393491744995117,5.495619297027588,-0.22727280855178833,4.00578498840332,2.0019867420196533,0.006004929542541504,,,,
random,103,0.20999999344348907,-15.425606842499942,-0.752260450271558,-0.9181060794285605,0.5546862550583571,-0.020600516366188204,0.9710803389898524,-0.07005308761269391,-0.37201801160797743,-2.4231998019992558,-3.9211021916792106,-3.6269629026785424,-3.3186609011288795,-1.7636630334060754,0.6671966910362244,0.0033320903312414885,0.9862451553344727,0.9487254619598389,0.9998503923416138,0.7002144455909729,-1.1178314685821533,-2.4313011169433594,1.974128007888794,1.8611974716186523,1.659454584121704,1.0373179912567139,,,,
random,104,0.20999999344348907,-15.56407462235525,0.9558339581476805,-0.17684799561188025,0.5873643011199452,-0.8303614553763359,0.11092342027552782,0.6041195739714484,-4.736361829538595,-0.7494320869445801,-1.0599613839789441,-0.4076468416936905,-1.7949790153802212,-6.815693464819219,0.9793065190315247,0.0,0.9986213445663452,0.5386295318603516,0.9998623132705688,0.9812482595443726,2.392940044403076,0.7494320869445801,0.5303462743759155,-0.8835564255714417,0.8975512981414795,3.44010066986084,,,,
random,105,0.20999999344348907,-7.577101585021737,0.8494033344397773,0.6451661812348632,-0.9260585455976516,-0.2545953173865316,-0.9026030553722975,-0.781435417770884,-1.5569416855310614,-5.079449293004181,-0.32401382091890696,-0.2935247841959381,-0.10826360516653111,-0.21490839620511792,0.9981455206871033,0.4734084904193878,0.7965776920318604,0.32126712799072266,0.7703794836997986,0.6913304328918457,0.7791933417320251,3.4474141597747803,-1.5928136110305786,-0.4324599504470825,-0.4714892506599426,-0.6962409615516663,,,,
random,106,0.20999999344348907,-29.450514281672298,0.35061125733496823,0.42651639262339636,0.5474413655032526,0.7309130961113257,0.47886293695301974,0.6017431842132641,-5.304395057270568,-4.369712301933816,-1.267359986361214,-9.75341897256456,-3.917634264341956,-4.837993699200183,0.9997168183326721,0.7802991271018982,0.9857988357543945,0.8620209097862244,0.9834531545639038,0.9806410670280457,2.6525731086730957,2.454482078552246,0.6382116675376892,5.238082408905029,1.975158452987671,2.4426403045654297,,,,
random,107,0.20999999344348907,-12.097429302012863,-0.9020725803534415,-0.5309296991174028,0.24379554675049153,0.7162506092496463,-0.9909997501206818,0.029258684232699617,-0.3002557938498285,-1.897414572451268,-0.0007963265732264801,-7.111234872843397,-0.2346549973546992,-2.5530727389404433,0.7774547338485718,0.33417007327079773,0.9985424876213074,0.9924435615539551,0.7040746808052063,0.9978775978088379,-1.3491897583007812,-2.849698543548584,-0.5463600754737854,3.5691022872924805,-0.7929534316062927,1.2778924703598022,,,,
random,108,0.20999999344348907,-11.586469905936095,0.3545747987287944,-0.9407854217427736,-0.19728888489322416,0.7912697627673937,0.34322561771171745,-0.5246832732788054,-2.284954061240825,-1.3441068652280233,-0.2829110017822103,-2.7643957978947,-4.672532479183346,-0.2375697006069899,0.9816249012947083,0.0019605860579758883,0.8272820711135864,0.9992836117744446,0.9504006505012512,0.7593182325363159,1.1530709266662598,-1.3467472791671753,-1.637994408607483,1.3826931715011597,2.3956782817840576,-0.9870697855949402,,,,
random,109,0.20999999344348907,-5.015115282554426,0.7055622592638253,-0.30393715318097136,0.7066893422881189,-0.40211269776218894,0.18064050176629798,-0.20611986450433184,-0.00030402624901526565,-0.01762384921312332,-1.6605336657257226,-0.09819569667252637,-1.8458375987932953,-1.392620445900743,0.9983265399932861,0.0,0.990192174911499,0.7543970346450806,0.9952151775360107,0.5821326375007629,-0.1816752403974533,0.01762384921312332,0.8343584537506104,-0.39981478452682495,0.9251320958137512,0.8802172541618347,,,,
random,110,0.20999999344348907,-18.73363996368009,-0.45034989848986595,0.7731151243437384,-0.6248126361210173,-0.8303768175284738,-0.3161461229086793,0.4352782952831351,-0.3459391196403985,-6.5196490224080605,-0.3196075040211852,-4.108406229905086,-0.2037034553311372,-7.2363346323742235,0.7719915509223938,0.5725058913230896,0.7660858035087585,0.07052803039550781,0.751554548740387,0.8969647884368896,-1.5172206163406372,4.14602518081665,-1.3663450479507446,-4.4201507568359375,-0.8199121952056885,3.8146910667419434,,,,
random,111,0.20999999344348907,-22.281143050871048,0.6148632119525634,0.9974867401335297,-0.40727588597767017,-0.18411609773743565,-0.7263574439407474,0.14974385924606715,-3.0424942805418738,-8.127672649806499,-1.056937087728926,-0.44013527035713196,-2.5085278493341967,-7.105375913102421,0.9856759309768677,0.9724852442741394,0.41967856884002686,0.0,0.15161792933940887,0.9900615215301514,1.5322209596633911,4.120523929595947,-1.821295976638794,-0.44013527035713196,-2.9568374156951904,3.570430278778076,,,,
random,112,0.5,-21.865733412425215,0.9951600745258344,0.401762020241317,0.1904256808267435,-0.215261814156412,0.8305975205711096,-0.006166807739301117,-2.492751864762141,-2.4348875676153625,-2.030517560122405,-0.8129333257675171,-9.654478538692928,-4.440164555464861,0.998651385307312,0.9974321126937866,0.5534780621528625,0.0,0.7665734887123108,0.9846681952476501,1.2472169399261475,1.2190089225769043,1.3070783615112305,0.8129333257675171,5.465087413787842,2.2372326850891113,,,,
random,113,0.5,-23.58171249223759,-0.731266173373877,-0.26924307360173305,-0.8656666623044662,-0.5960419246224369,-0.9646624380001756,-0.09344016699967317,-10.178421166416229,-2.89505182929436,-2.598512077502126,-0.9110166430473328,-2.9931962490081787,-4.005514526969364,0.7732677459716797,0.786068320274353,0.02448722906410694,0.0,0.0,0.9035663604736328,5.739923477172852,1.6209076642990112,-2.6637396812438965,0.9110166430473328,-2.9931962490081787,2.1042158603668213,,,,
random,114,0.5,-28.169816375723443,0.2690805299035943,-0.3134150752421845,-0.15923645698944577,0.9184185456891518,0.503926243149831,0.08171327388990246,-6.204235243387046,-1.2747673016604963,-0.12442393600940704,-9.281626604422684,-5.427054139476617,-5.857709150767192,0.964835524559021,0.5174151062965393,0.0,0.6764453053474426,0.366254061460495,0.9609693884849548,3.1576359272003174,0.840091347694397,0.12442393600940704,5.536492347717285,3.972214460372925,2.987149715423584,,,,
random,115,0.5,-28.134913556330602,-0.4309182497763495,0.7939935975459904,-0.529805766238681,-0.3493145389666459,0.818129628845897,0.05908411057014473,-0.09277932978467618,-11.964348975113637,-0.47760000824928284,-0.3745348653131799,-11.323213667006371,-3.902436710863455,0.6413384675979614,0.9747679829597473,0.0,0.3804282248020172,0.9673088788986206,0.9959002733230591,-0.25868213176727295,6.058609962463379,0.47760000824928284,-0.6045060157775879,5.7556867599487305,1.9552263021469116,,,,
random,116,0.5,-17.56062659708663,0.48463589883595337,0.18148958832753226,0.3068784180189903,-0.40123341697034887,-0.5172558767466742,-0.3550153056626695,-6.670484159366239,-6.792250832416613,-2.655685207647821,-0.46633400493119304,-0.054441762626652235,-0.921430630098115,0.9740104079246521,0.9973179697990417,0.21810626983642578,0.04168204963207245,0.6392489671707153,0.7512099742889404,3.3791534900665283,3.4006857872009277,2.180175304412842,-0.48661720752716064,-0.15091228485107422,0.5261679887771606,,,,
random,117,0.20999999344348907,-28.453635754059214,-0.6891168718331551,0.7486287305816148,-0.43350613349977185,0.12297878882876923,0.5839488502827481,0.5676482187514271,-0.04181386823445621,-6.841415095370209,-0.5649348589876468,-2.048164362244279,-8.849229294828831,-10.10807827439379,0.6769527792930603,0.9995864033699036,0.0026251599192619324,0.12866592407226562,0.9767865538597107,0.9837740063667297,-0.12943577766418457,3.421415090560913,-0.5664218068122864,1.8146772384643555,4.4765729904174805,5.0953779220581055,,,,
random,118,0.20999999344348907,-30.40566548008067,-0.12322748283161422,-0.04748538282654868,0.9894034978700497,0.3491949539580481,0.6292768862357654,0.8051079384384638,-0.4338688673721336,-3.2655284462203937,-8.772219047458236,-4.680809909526062,-6.167303797131126,-7.08593541237272,0.5699261426925659,0.9578215479850769,0.7049952149391174,0.38016948103904724,0.9979790449142456,0.9985751509666443,0.2763625979423523,1.6679397821426392,5.145010948181152,3.391474723815918,3.086771011352539,3.5454936027526855,,,,
random,119,0.20999999344348907,-18.64804818753249,0.5751796724586784,-0.6296413100928648,0.12434146747514441,-0.7962116853709102,0.3058442531279968,0.910698856375622,-7.296259614928005,-0.11891851797959418,-1.8249757222696275,-1.0350582145979577,-4.155007705190954,-4.217828412566348,0.9718009233474731,0.6409996151924133,0.7917848229408264,0.010513602755963802,0.9996781945228577,0.9997773766517639,3.7003023624420166,-0.3312489986419678,1.018523931503296,-1.0460560321807861,2.077838182449341,2.1091489791870117,,,,
random,120,0.20999999344348907,-28.009508368942235,0.025464128600222624,-0.13405501426446564,-0.9283144971636736,0.9195490446584407,-0.7939946317396824,-0.9178418133903061,-8.260300434380042,-2.980077959766909,-3.446895037809222,-11.242015976415018,-1.006208926779422,-1.0740100337916232,0.9895370006561279,0.5240961909294128,0.06387128680944443,0.6877338886260986,0.769632875919342,0.7671154737472534,4.1518707275390625,1.9553083181381226,-3.6820738315582275,6.661012172698975,0.5685975551605225,0.6077758073806763,,,,
random,121,0.20999999344348907,-9.047580504105264,-0.5078667769901231,-0.8689391321632352,-0.08976431517647532,0.0321756025142248,-0.37486010194283215,-0.8980790348502279,-1.133306553176709,-2.081152474552121,-0.052187323570251465,-3.0224146911630783,-0.5570631212605548,-2.2014563403825496,0.7375319600105286,0.02541765384376049,0.0,0.710321843624115,0.45163223147392273,0.023543665185570717,0.6522507667541504,-2.135430097579956,-0.052187323570251465,1.7671613693237305,0.38374948501586914,-2.2545363903045654,,,,
random,122,0.20999999344348907,-13.788947350255786,-0.7767992635015466,-0.23099124402014382,-0.8789430983469277,0.3963794512198269,-0.585958916950376,-0.395856862432723,-2.8197206616478923,-0.7151413559913635,-0.22923333942890167,-6.969626556651249,-1.310469214765138,-1.7447562217712402,0.09698997437953949,0.0,0.0,0.978160560131073,0.007365914527326822,0.0,-3.122579574584961,0.7151413559913635,0.22923333942890167,3.5232865810394287,-1.3201936483383179,1.7447562217712402,,,,
random,123,0.20999999344348907,-13.96713041810365,-0.21174844564380502,-0.16678073386170422,-0.9966785846503989,-0.7758592580026049,0.7255291274817561,-0.9975338749761837,-0.2104644775390625,-0.8254666924476624,-0.390749990940094,-0.13377156651161215,-8.798344341437314,-3.6083333492279053,0.0,0.0,0.0,0.6637226343154907,0.5434935688972473,0.0,0.2104644775390625,0.8254666924476624,0.390749990940094,-0.3978012800216675,5.700279235839844,3.6083333492279053,,,,
random,124,0.20999999344348907,-22.034777303807026,0.016334711625750176,-0.020995986985583803,-0.33381167797872435,-0.13734595970710073,0.5611622750531686,0.6824074124299129,-0.8777056433745734,-0.8137333393096924,-0.1832333356142044,-0.9964427157898399,-8.413137108735043,-10.75052516098367,0.01136777549982071,0.0,0.0,0.5453431606292725,0.953154444694519,0.5028720498085022,0.8678402304649353,0.8137333393096924,0.1832333356142044,0.644803524017334,4.307461261749268,7.1533203125,,,,
random,125,0.20999999344348907,-9.16377689748056,-0.4793029131694999,-0.35501911806454034,-0.5150342939433346,-0.04027319889786973,0.36651671531762586,-0.5434942490731589,-0.6947209004129848,-0.8079500198364258,-0.6979333162307739,-2.0172278173829667,-4.374119692175924,-0.5718251514414838,0.0004498280759435147,0.0,0.0,0.5103524327278137,0.9961109757423401,0.048011790961027145,0.6944085359573364,0.8079500198364258,0.6979333162307739,1.335600733757019,2.1913208961486816,0.545628547668457,,,,
random,126,0.20999999344348907,-18.119614556210625,-0.33852851589026667,0.860769235178301,-0.9028614203060839,-0.07846078952086755,0.42311608319355565,-0.6990919768850519,-1.9283775091171265,-8.505344502675598,-0.4749833345413208,-1.2805074214121035,-3.370801176810538,-2.5596006116539387,0.0,0.633638858795166,0.0,0.4423983693122864,0.9995095133781433,0.000555377802811563,1.9283775091171265,5.2063798904418945,0.4749833345413208,0.8877626657485962,1.6858140230178833,2.5581798553466797,,,,
random,127,0.20999999344348907,-13.018296504076053,-0.9052519599890363,-0.7235892567229385,0.8376463870613657,-0.9814804363577532,-0.6233560503772964,-0.9374329741967109,-0.5694667100906372,-1.772038139343325,-7.21892206720139,-0.9194558546973222,-0.6932208235026565,-1.8451929092407227,0.0,0.035361144691705704,0.6174384355545044,0.017587022855877876,0.7689489126205444,0.0,0.5694667100906372,-1.8369964361190796,4.463181972503662,-0.9359158277511597,0.39188289642333984,1.8451929092407227,,,,
random,128,0.20999999344348907,-15.567358615727317,-0.7787410648755935,0.24029857325659254,-0.5167221825218284,0.1384241008613536,0.1803907655322523,0.6988706661795581,-0.5647500157356262,-1.9845113193379529,-2.1220696292234997,-1.7115689002030763,-2.567811102749822,-6.61664764847734,0.0,0.20528383553028107,0.18243922293186188,0.11561942100524902,0.8966445326805115,0.5156318545341492,-0.5647500157356262,1.6465095281600952,-2.5956108570098877,1.5341870784759521,1.3538705110549927,4.365603446960449,,,,
random,129,0.20999999344348907,-16.31899801397487,-0.9905172141762522,0.7067389186847335,0.238238172853948,-0.6745130277900848,0.545874776270568,0.7109830835811715,-1.0428667068481445,-5.918200491594348,-1.7878822170808384,-0.002599339944537358,-1.0260124202837417,-6.541436838223262,0.0,0.7264323234558105,0.3506285846233368,0.004513181280344725,0.9929482340812683,0.9733595848083496,-1.0428667068481445,3.4279944896698,1.323740839958191,-0.00261112442240119,0.5148214101791382,3.314873218536377,,,,
random,130,0.20999999344348907,-6.2213239326449585,-0.4914730324916854,0.8375873618053618,-0.09108513940268437,0.20684890866664296,0.9692990672352872,-0.2769278427216013,-1.795716643333435,-2.191180558849055,-0.8508550415236904,-0.8291901221589342,-9.190823297977602e-05,-0.554289658546864,0.0,0.9845728278160095,0.270711749792099,0.15182186663150787,0.9992415308952332,0.736721932888031,-1.795716643333435,1.1041069030761719,-1.1666923761367798,0.7198944091796875,-0.12117597460746765,-2.105339288711548,,,,
random,131,0.20999999344348907,-9.988509436422309,0.6263186916402257,-0.3632017643430807,0.598427044482982,0.20146783772528498,-0.5672886095491971,-0.17194781242152724,-2.85398631665279,-0.5496175550185001,-3.9960990932639078,-1.797169099621236,-0.3483059638999748,-0.44333140796589987,0.4592595398426056,0.7387084364891052,0.7078669667243958,0.29523593187332153,0.7678624391555786,0.5884813666343689,1.9557770490646362,-2.1034646034240723,2.3398187160491943,1.387522578239441,-1.5004291534423828,-1.077305793762207,,,,
random,132,0.20999999344348907,-20.399898502741262,-0.36472873127287664,-0.8437832138392722,-0.940330459800605,-0.30704268918563815,-0.9619317043650268,-0.6690244848364499,-2.27555693948311,-4.575733030269257,-4.924913727960288,-1.6263676357410448,-4.489289830216829,-2.5080373390707322,0.14911571145057678,0.04019680991768837,0.0008760781493037939,0.03419294208288193,0.02151685394346714,0.033805374056100845,-2.6743435859680176,-4.7673659324646,-4.929232120513916,-1.6839467287063599,-4.588009357452393,-2.5957889556884766,,,,
random,133,0.20999999344348907,-22.838049323249177,0.45036664170173757,0.4161824713671758,0.47716077291476533,-0.3656936577400425,0.780038914235391,0.18766109605689518,-4.5998146125154165,-3.3724131191357998,-4.782227087527758,-0.7224680219672904,-6.204487187930425,-3.1566392941724857,0.4746776819229126,0.3393687307834625,0.3455507457256317,0.0001513352763140574,0.5989457368850708,0.1668401062488556,3.1191999912261963,2.5179123878479004,3.5541038513183594,0.7223587036132812,3.880361318588257,2.7052886486053467,,,,
random,134,0.20999999344348907,-19.90740151446843,-0.747947316506747,-0.7125626770889317,0.386190853859403,-0.6541121271158439,0.01458540316408663,0.9835489518574214,-1.7656564891863695,-1.4871995492131505,-3.8031615327795976,-0.8581919626807606,-0.19056349776591563,-11.802628482842636,0.010533571243286133,0.008660555817186832,0.622125506401062,3.050928853554069e-06,0.6091217398643494,0.8808727860450745,-1.7844531536102295,-1.5001920461654663,2.3445544242858887,0.8581893444061279,0.11842702329158783,6.275080680847168,,,,
random,135,0.20999999344348907,-17.740624185510104,-0.991984790533321,-0.9668403962048862,0.986169163861013,0.16927766826833102,-0.7461800489629737,0.7946043995081873,-0.45189279317855835,-0.6744892001152039,-5.798751288523363,-2.049352657833195,-3.366991169223885,-5.399147076635899,0.0,0.0,0.975577175617218,0.12018822133541107,0.034399691969156265,0.9933775663375854,0.45189279317855835,0.6744892001152039,2.9352188110351562,1.8294717073440552,-3.486940860748291,2.7085421085357666,,,,
random,136,0.5,-16.280207527544203,0.7607606002553844,0.07240082622275046,0.2435840597215131,-0.4536256169982473,-0.8989606072559897,0.1891352177817287,-6.749803339462801,-2.2083309294308506,-0.8471180027359964,-0.04400553564035459,-0.7316941022872925,-5.699255617986907,0.5627247095108032,0.05036698281764984,0.9975302219390869,0.0025942809879779816,0.0,0.999265730381012,4.319252967834473,2.1024374961853027,0.4240826964378357,0.04389166831970215,0.7316941022872925,2.8506743907928467,,,,
random,137,0.5,-14.516856151328842,-0.410489613594474,0.32724209332070386,0.6724903536852025,-0.9636789121712719,0.19142754937145479,-0.5374389206262955,-1.1722881503129372,-7.213262568416724,-0.4313857789559572,-1.0565594531507791,-2.0278936711281332,-2.615466529364312,0.21499338746070862,0.2836790680885315,0.9996336102485657,2.9570919650723226e-05,0.13563737273216248,0.7650148868560791,-1.4933481216430664,5.619210243225098,0.2157324105501175,1.0565282106399536,1.7856876850128174,1.4818382263183594,,,,
random,138,0.5,-19.34930592821598,0.7477769958076028,-0.49267098687634303,0.22154026647083658,0.10708168017922293,-0.20766699988150217,0.3552415271995881,-7.520008112070798,-0.7741528081423097,-0.9973262883094165,-1.4305791009210367,-0.604440572509529,-8.02279904626289,0.76781165599823,0.0042733680456876755,0.9998362064361572,0.07567049562931061,0.00018927517521660775,0.9810986518859863,4.253851413726807,0.770858645439148,0.4987039864063263,1.329941749572754,0.6043261885643005,4.049671649932861,,,,
random,139,0.5,-26.360008414169954,0.45153926943086775,0.13387559063877363,0.5168444743695082,0.9668341519858752,-0.16145522419838976,0.02916610377106177,-6.279623569033447,-3.461860963472244,-1.106501686754445,-10.290974504687597,-1.4283875226974487,-3.7926601675247724,0.9825223684310913,0.09797121584415436,0.9998560547828674,0.7851747274398804,0.0,0.9978948831558228,3.167491912841797,3.152961492538452,0.5532906651496887,5.764687538146973,1.4283875226974487,1.898328185081482,,,,
